"","V1","ac","district","date","address","offense","year","num.month","num.week"
"454","C THEFT 3D ALL OTHER 1900 E LIBERTY AVE 6/27/2019 P4","C","P4",2019-06-27,"1900 E LIBERTY AVE","THEFT 3D ALL OTHER","2019","06","25"
"455","A THEFT 3D FROM MOTOR VEHICLE 1500 E LIBERTY AVE 6/24/2019 P4","A","P4",2019-06-24,"1500 E LIBERTY AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"456","C THEFT 3D FROM MOTOR VEHICLE 2200 E EMPIRE AVE 6/26/2019 P2","C","P2",2019-06-26,"2200 E EMPIRE AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"457","C THEFT 3D FROM MOTOR VEHICLE 1600 E ROCKWELL AVE 6/28/2019 P4","C","P4",2019-06-28,"1600 E ROCKWELL AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"458",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","C ARSON 2D 2900 E DIAMOND AVE 6/24/2019 P4","C","P4",2019-06-24,"2900 E DIAMOND AVE","ARSON 2D","2019","06","25"
"460","C ASSAULT 3D WEAPON OR NEGLIGENT INJURY 4900 N MARKET ST 6/26/2019 P4","C","P4",2019-06-26,"4900 N MARKET ST","ASSAULT 3D","2019","06","25"
"461",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","C RAPE 2D 6/25/2019 P4","C","P4",2019-06-25,NA,"RAPE 2D","2019","06","25"
"463","C THEFT 1D FROM MOTOR VEHICLE E JOSEPH AVE / N SYCAMORE ST 6/27/2019 P4","C","P4",2019-06-27,"E JOSEPH AVE / N SYCAMORE ST","THEFT 1D FROM MOTOR VEHICLE","2019","06","25"
"464","C THEFT 3D ALL OTHER E ROWAN AVE / N LACEY ST 6/24/2019 P4","C","P4",2019-06-24,"E ROWAN AVE / N LACEY ST","THEFT 3D ALL OTHER","2019","06","25"
"465","C THEFT 3D ALL OTHER 3000 E HOFFMAN AVE 6/24/2019 P4","C","P4",2019-06-24,"3000 E HOFFMAN AVE","THEFT 3D ALL OTHER","2019","06","25"
"466","C THEFT 3D ALL OTHER 2900 E EVERETT AVE 6/29/2019 P4","C","P4",2019-06-29,"2900 E EVERETT AVE","THEFT 3D ALL OTHER","2019","06","25"
"467","C THEFT 3D FROM MOTOR VEHICLE 4200 E LONGFELLOW AVE 6/24/2019 P4","C","P4",2019-06-24,"4200 E LONGFELLOW AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"468","C THEFT OF MOTOR VEHICLE 4900 N FLORIDA ST 6/23/2019 P4","C","P4",2019-06-23,"4900 N FLORIDA ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"469",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","C ASSAULT 2D 700 N SUPERIOR ST 6/29/2019 P6","C","P6",2019-06-29,"700 N SUPERIOR ST","ASSAULT 2D","2019","06","25"
"471","C BURGLARY 1D FROM RESIDENCE 900 E BOONE AVE 6/24/2019 P4","C","P4",2019-06-24,"900 E BOONE AVE","BURGLARY 1D FROM RESIDENCE","2019","06","25"
"472","C RESIDENTIAL BURGLARY 800 E JACKSON AVE 6/23/2019 P3","C","P3",2019-06-23,"800 E JACKSON AVE","RESIDENTIAL BURGLARY","2019","06","25"
"473","C RESIDENTIAL BURGLARY 200 E NORA AVE 6/25/2019 P3","C","P3",2019-06-25,"200 E NORA AVE","RESIDENTIAL BURGLARY","2019","06","25"
"474","C RESIDENTIAL BURGLARY 2400 N HAMILTON ST 6/27/2019 P4","C","P4",2019-06-27,"2400 N HAMILTON ST","RESIDENTIAL BURGLARY","2019","06","25"
"475","C RESIDENTIAL BURGLARY 400 E CLEVELAND AVE 6/27/2019 P4","C","P4",2019-06-27,"400 E CLEVELAND AVE","RESIDENTIAL BURGLARY","2019","06","25"
"476","C ROBBERY 1D PERSON 2400 N COLUMBUS ST 6/25/2019 P4","C","P4",2019-06-25,"2400 N COLUMBUS ST","ROBBERY 1D PERSON","2019","06","25"
"477","C THEFT 2D FROM MOTOR VEHICLE 2600 N PITTSBURG ST 6/27/2019 P4","C","P4",2019-06-27,"2600 N PITTSBURG ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"478","C THEFT 3D ALL OTHER 2000 N HAMILTON ST 6/25/2019 P4","C","P4",2019-06-25,"2000 N HAMILTON ST","THEFT 3D ALL OTHER","2019","06","25"
"479","C THEFT 3D CITY ALL OTHER 1700 N HAMILTON ST 6/29/2019 P4","C","P4",2019-06-29,"1700 N HAMILTON ST","THEFT 3D CITY ALL OTHER","2019","06","25"
"480","C THEFT 3D FROM BUILDING 1200 N HAMILTON ST 6/25/2019 P4","C","P4",2019-06-25,"1200 N HAMILTON ST","THEFT 3D FROM BUILDING","2019","06","25"
"481","C THEFT 3D FROM BUILDING 1700 N DIVISION ST 6/27/2019 P4","C","P4",2019-06-27,"1700 N DIVISION ST","THEFT 3D FROM BUILDING","2019","06","25"
"482","C THEFT 3D FROM MOTOR VEHICLE 600 E MISSION AVE 6/25/2019 P4","C","P4",2019-06-25,"600 E MISSION AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"483","C THEFT 3D SHOPLIFTING 1500 E ILLINOIS AVE 6/23/2019 P4","C","P4",2019-06-23,"1500 E ILLINOIS AVE","THEFT 3D SHOPLIFTING","2019","06","25"
"484","C THEFT 3D SHOPLIFTING 900 E MISSION AVE 6/25/2019 P4","C","P4",2019-06-25,"900 E MISSION AVE","THEFT 3D SHOPLIFTING","2019","06","25"
"485","C THEFT 3D SHOPLIFTING 2000 N HAMILTON ST 6/28/2019 P4","C","P4",2019-06-28,"2000 N HAMILTON ST","THEFT 3D SHOPLIFTING","2019","06","25"
"486","C THEFT 3D SHOPLIFTING 2000 N HAMILTON ST 6/28/2019 P2","C","P2",2019-06-28,"2000 N HAMILTON ST","THEFT 3D SHOPLIFTING","2019","06","25"
"487","C THEFT 3D SHOPLIFTING 900 E TRENT AVE 6/28/2019 P4","C","P4",2019-06-28,"900 E TRENT AVE","THEFT 3D SHOPLIFTING","2019","06","25"
"488","C THEFT OF MOTOR VEHICLE 2200 N COLUMBUS ST 6/23/2019 P4","C","P4",2019-06-23,"2200 N COLUMBUS ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"489","C THEFT OF MOTOR VEHICLE E JACKSON AVE / N COLUMBUS ST 6/23/2019 P2","C","P2",2019-06-23,"E JACKSON AVE / N COLUMBUS ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"490","C THEFT OF MOTOR VEHICLE 100 E NORA AVE 6/26/2019 P4","C","P4",2019-06-26,"100 E NORA AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"491","C THEFT OF MOTOR VEHICLE E ILLINOIS AVE / N MAGNOLIA ST 6/27/2019 P4","C","P4",2019-06-27,"E ILLINOIS AVE / N MAGNOLIA ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"492",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","C THEFT 3D ALL OTHER 3600 E FAIRVIEW AVE 6/25/2019 P4","C","P4",2019-06-25,"3600 E FAIRVIEW AVE","THEFT 3D ALL OTHER","2019","06","25"
"494","A THEFT OF MOTOR VEHICLE 3900 E COURTLAND AVE 6/28/2019 P4","A","P4",2019-06-28,"3900 E COURTLAND AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"495","C ASSAULT 2D 3700 E PACIFIC AVE 6/25/2019 P6","C","P6",2019-06-25,"3700 E PACIFIC AVE","ASSAULT 2D","2019","06","25"
"496","C BURGLARY 2D GARAGE 1600 E 13TH AVE 6/23/2019 P5","C","P5",2019-06-23,"1600 E 13TH AVE","BURGLARY 2D GARAGE","2019","06","25"
"497","C RESIDENTIAL BURGLARY 2100 E 6TH AVE 6/25/2019 P6","C","P6",2019-06-25,"2100 E 6TH AVE","RESIDENTIAL BURGLARY","2019","06","25"
"498","C THEFT 2D ALL OTHER 2300 E 1ST AVE 6/27/2019 P5","C","P5",2019-06-27,"2300 E 1ST AVE","THEFT 2D ALL OTHER","2019","06","25"
"499","C THEFT 2D ALL OTHER 500 S HAVEN ST 6/28/2019 P4","C","P4",2019-06-28,"500 S HAVEN ST","THEFT 2D ALL OTHER","2019","06","25"
"500","C THEFT 2D ALL OTHER 1800 E 3RD AVE 6/29/2019 P5","C","P5",2019-06-29,"1800 E 3RD AVE","THEFT 2D ALL OTHER","2019","06","25"
"501","C THEFT 2D FROM BUILDING 600 S RICHARD ALLEN CT 6/23/2019 P5","C","P5",2019-06-23,"600 S RICHARD ALLEN","THEFT 2D FROM BUILDING","2019","06","25"
"502","C THEFT 2D FROM BUILDING 1200 N HAVANA ST 6/24/2019 P6","C","P6",2019-06-24,"1200 N HAVANA ST","THEFT 2D FROM BUILDING","2019","06","25"
"503","C THEFT 2D FROM BUILDING 2800 E 4TH AVE 6/29/2019 P5","C","P5",2019-06-29,"2800 E 4TH AVE","THEFT 2D FROM BUILDING","2019","06","25"
"504","C THEFT 2D FROM MOTOR VEHICLE 2400 E 8TH AVE 6/29/2019 P5","C","P5",2019-06-29,"2400 E 8TH AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"505","C THEFT 2D FROM MOTOR VEHICLE 400 S HAVEN ST 6/29/2019 P5","C","P5",2019-06-29,"400 S HAVEN ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"506","C THEFT 3D ALL OTHER 900 S HATCH ST 6/25/2019 P5","C","P5",2019-06-25,"900 S HATCH ST","THEFT 3D ALL OTHER","2019","06","25"
"507","C THEFT 3D ALL OTHER E 9TH AVE / S CUBA ST 6/25/2019 P5","C","P5",2019-06-25,"E 9TH AVE / S CUBA ST","THEFT 3D ALL OTHER","2019","06","25"
"508","C THEFT 3D ALL OTHER 4000 E 6TH AVE 6/25/2019 P5","C","P5",2019-06-25,"4000 E 6TH AVE","THEFT 3D ALL OTHER","2019","06","25"
"509","C THEFT 3D CITY VEHICLE PARTS AND ACCESSORIES 300 E SPRAGUE AVE 6/24/2019 P6","C","P6",2019-06-24,"300 E SPRAGUE AVE","THEFT 3D CITY VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"510","C THEFT 3D FROM BUILDING 1500 E 8TH AVE 6/24/2019 P6","C","P6",2019-06-24,"1500 E 8TH AVE","THEFT 3D FROM BUILDING","2019","06","25"
"511","C THEFT 3D FROM BUILDING 3800 E 4TH AVE 6/28/2019 P5","C","P5",2019-06-28,"3800 E 4TH AVE","THEFT 3D FROM BUILDING","2019","06","25"
"512","C THEFT 3D FROM BUILDING 400 S THOR ST 6/28/2019 P5","C","P5",2019-06-28,"400 S THOR ST","THEFT 3D FROM BUILDING","2019","06","25"
"513","C THEFT 3D FROM BUILDING 400 S THOR ST 6/29/2019 P5","C","P5",2019-06-29,"400 S THOR ST","THEFT 3D FROM BUILDING","2019","06","25"
"514","C THEFT 3D FROM MOTOR VEHICLE N DIVISION ST / W RIVERSIDE AVE 6/24/2019 P8","C","P8",2019-06-24,"N DIVISION ST / W RIVERSIDE AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"515","C THEFT 3D FROM MOTOR VEHICLE 1000 E 13TH AVE 6/27/2019 P6","C","P6",2019-06-27,"1000 E 13TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"516","C THEFT 3D FROM MOTOR VEHICLE 1000 E 10TH AVE 6/27/2019 P6","C","P6",2019-06-27,"1000 E 10TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"517","C THEFT 3D FROM MOTOR VEHICLE 1100 S PERRY ST 6/27/2019 P6","C","P6",2019-06-27,"1100 S PERRY ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"518","C THEFT 3D FROM MOTOR VEHICLE 3800 E 12TH AVE 6/27/2019 P5","C","P5",2019-06-27,"3800 E 12TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"519","C THEFT 3D FROM MOTOR VEHICLE 400 S FREYA ST 6/28/2019 P5","C","P5",2019-06-28,"400 S FREYA ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"520","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 1400 E FRONT AVE 6/24/2019 P5","C","P5",2019-06-24,"1400 E FRONT AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"521","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 900 E 3RD AVE 6/27/2019 P5","C","P5",2019-06-27,"900 E 3RD AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"522","C THEFT OF A FIREARM FROM BUILDING S FREYA ST / E 2ND AVE 6/24/2019 P5","C","P5",2019-06-24,"S FREYA ST / E 2ND AVE","THEFT OF A FIREARM FROM BUILDING","2019","06","25"
"523","C THEFT OF A FIREARM FROM MOTOR VEHICLE 4000 E 6TH AVE 6/27/2019 P5","C","P5",2019-06-27,"4000 E 6TH AVE","THEFT OF A FIREARM FROM MOTOR VEHICLE","2019","06","25"
"524","C THEFT OF MOTOR VEHICLE 500 S HAVEN ST 6/28/2019 P6","C","P6",2019-06-28,"500 S HAVEN ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"525","A THEFT OF MOTOR VEHICLE 1000 E 12TH AVE 6/28/2019 P6","A","P6",2019-06-28,"1000 E 12TH AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"526","C THEFT OF MOTOR VEHICLE 300 E PACIFIC AVE 6/29/2019 P6","C","P6",2019-06-29,"300 E PACIFIC AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"527",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","C ASSAULT 2D E DESMET AVE / N HELENA ST 6/24/2019 P4","C","P4",2019-06-24,"E DESMET AVE / N HELENA ST","ASSAULT 2D","2019","06","25"
"529","C ASSAULT 3D WEAPON OR NEGLIGENT INJURY 2200 E DESMET AVE 6/27/2019 P6","C","P6",2019-06-27,"2200 E DESMET AVE","ASSAULT 3D","2019","06","25"
"530","C BURGLARY 2D FENCED AREA 2100 E SPRINGFIELD AVE 6/24/2019 P5","C","P5",2019-06-24,"2100 E SPRINGFIELD AVE","BURGLARY 2D FENCED AREA","2019","06","25"
"531","C BURGLARY 2D FENCED AREA 1900 N WATERWORKS ST 6/25/2019 P5","C","P5",2019-06-25,"1900 N WATERWORKS ST","BURGLARY 2D FENCED AREA","2019","06","25"
"532","C BURGLARY 2D GARAGE 2500 E MARSHALL AVE 6/26/2019 P5","C","P5",2019-06-26,"2500 E MARSHALL AVE","BURGLARY 2D GARAGE","2019","06","25"
"533","C ROBBERY 1D PERSON E BOONE AVE / N LEE ST 6/28/2019 P6","C","P6",2019-06-28,"E BOONE AVE / N LEE ST","ROBBERY 1D PERSON","2019","06","25"
"534","C THEFT 2D ALL OTHER 1800 N LANGLEY ST 6/26/2019 P5","C","P5",2019-06-26,"1800 N LANGLEY ST","THEFT 2D ALL OTHER","2019","06","25"
"535","C THEFT 2D ALL OTHER 1700 E SINTO AVE 6/27/2019 P5","C","P5",2019-06-27,"1700 E SINTO AVE","THEFT 2D ALL OTHER","2019","06","25"
"536","C THEFT 2D FROM BUILDING 3000 E MISSION AVE 6/29/2019 P5","C","P5",2019-06-29,"3000 E MISSION AVE","THEFT 2D FROM BUILDING","2019","06","25"
"537","C THEFT 3D FROM MOTOR VEHICLE 1800 N GREENE ST 6/23/2019 P5","C","P5",2019-06-23,"1800 N GREENE ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"538","C THEFT 3D FROM MOTOR VEHICLE E MISSION AVE / N GREENE ST 6/24/2019 P5","C","P5",2019-06-24,"E MISSION AVE / N GREENE ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"539","A THEFT 3D FROM MOTOR VEHICLE 2600 E MARSHALL AVE 6/26/2019 P5","A","P5",2019-06-26,"2600 E MARSHALL AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"540","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 1500 E BOONE AVE 6/26/2019 P5","C","P5",2019-06-26,"1500 E BOONE AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"541","C THEFT OF MOTOR VEHICLE 1500 E BOONE AVE 6/26/2019 P5","C","P5",2019-06-26,"1500 E BOONE AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"542","C THEFT OF MOTOR VEHICLE 1800 E SOUTH RIVERTON AVE 6/27/2019 P2","C","P2",2019-06-27,"1800 E SOUTH RIVERTON","THEFT OF MOTOR VEHICLE","2019","06","25"
"543","C THEFT OF MOTOR VEHICLE 1600 E BOONE AVE 6/28/2019 P6","C","P6",2019-06-28,"1600 E BOONE AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"544",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","C ASSAULT 2D 2600 E 18TH AVE 6/27/2019 P6","C","P6",2019-06-27,"2600 E 18TH AVE","ASSAULT 2D","2019","06","25"
"546","C BURGLARY 2D GARAGE 3500 E 28TH AVE 6/24/2019 P6","C","P6",2019-06-24,"3500 E 28TH AVE","BURGLARY 2D GARAGE","2019","06","25"
"547","A BURGLARY 2D GARAGE 2100 E ALTAMONT PL 6/24/2019 P6","A","P6",2019-06-24,"2100 E ALTAMONT PL","BURGLARY 2D GARAGE","2019","06","25"
"548","C THEFT 3D ALL OTHER 3800 E 28TH AVE 6/23/2019 P6","C","P6",2019-06-23,"3800 E 28TH AVE","THEFT 3D ALL OTHER","2019","06","25"
"549","C THEFT 3D ALL OTHER 2600 E 29TH AVE 6/25/2019 P6","C","P6",2019-06-25,"2600 E 29TH AVE","THEFT 3D ALL OTHER","2019","06","25"
"550","C THEFT 3D CITY SHOPLIFTING 2500 E 29TH AVE 6/27/2019 P6","C","P6",2019-06-27,"2500 E 29TH AVE","THEFT 3D CITY SHOPLIFTING","2019","06","25"
"551","C THEFT 3D SHOPLIFTING 2800 E 30TH AVE 6/26/2019 P6","C","P6",2019-06-26,"2800 E 30TH AVE","THEFT 3D SHOPLIFTING","2019","06","25"
"552","C THEFT OF MOTOR VEHICLE 2000 E 29TH AVE 6/24/2019 P6","C","P6",2019-06-24,"2000 E 29TH AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"553",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","C BURGLARY 2D GARAGE 1000 E 29TH AVE 6/24/2019 P6","C","P6",2019-06-24,"1000 E 29TH AVE","BURGLARY 2D GARAGE","2019","06","25"
"555","C BURGLARY 2D GARAGE 2700 S ARTHUR ST 6/24/2019 P6","C","P6",2019-06-24,"2700 S ARTHUR ST","BURGLARY 2D GARAGE","2019","06","25"
"556","C RESIDENTIAL BURGLARY 300 E 20TH AVE 6/24/2019 P6","C","P6",2019-06-24,"300 E 20TH AVE","RESIDENTIAL BURGLARY","2019","06","25"
"557","C THEFT 1D SHOPLIFTING 1600 S LATAWAH ST 6/25/2019 P8","C","P8",2019-06-25,"1600 S LATAWAH ST","THEFT 1D SHOPLIFTING","2019","06","25"
"558","C THEFT 3D ALL OTHER 1000 S ROCKWOOD BLVD 6/24/2019 P6","C","P6",2019-06-24,"1000 S ROCKWOOD BLVD","THEFT 3D ALL OTHER","2019","06","25"
"559","C THEFT 3D FROM MOTOR VEHICLE 1000 E 29TH AVE 6/24/2019 P6","C","P6",2019-06-24,"1000 E 29TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"560","A THEFT 3D FROM MOTOR VEHICLE 400 E 16TH AVE 6/24/2019 P6","A","P6",2019-06-24,"400 E 16TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"561","C THEFT 3D FROM MOTOR VEHICLE 2700 S ARTHUR ST 6/24/2019 P6","C","P6",2019-06-24,"2700 S ARTHUR ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"562",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","C ASSAULT 2D 3300 E 44TH AVE 6/24/2019 P6","C","P6",2019-06-24,"3300 E 44TH AVE","ASSAULT 2D","2019","06","25"
"564","C BURGLARY 2D GARAGE 5000 S REGAL ST 6/25/2019 P6","C","P6",2019-06-25,"5000 S REGAL ST","BURGLARY 2D GARAGE","2019","06","25"
"565","C MAIL THEFT 3700 E SUMAC CT 6/24/2019 P6","C","P6",2019-06-24,"3700 E SUMAC CT","MAIL THEFT","2019","06","25"
"566","C RESIDENTIAL BURGLARY 4600 E 42ND AVE 6/24/2019 P6","C","P6",2019-06-24,"4600 E 42ND AVE","RESIDENTIAL BURGLARY","2019","06","25"
"567","C THEFT 1D ALL OTHER 4900 S REGAL ST 6/25/2019 P6","C","P6",2019-06-25,"4900 S REGAL ST","THEFT 1D ALL OTHER","2019","06","25"
"568","C THEFT 2D FROM BUILDING 4300 S REGAL ST 6/23/2019 P6","C","P6",2019-06-23,"4300 S REGAL ST","THEFT 2D FROM BUILDING","2019","06","25"
"569","C THEFT 2D FROM BUILDING 4600 E 42ND AVE 6/24/2019 P6","C","P6",2019-06-24,"4600 E 42ND AVE","THEFT 2D FROM BUILDING","2019","06","25"
"570","C THEFT 2D FROM BUILDING 5000 S PALOUSE HWY 6/24/2019 P6","C","P6",2019-06-24,"5000 S PALOUSE HWY","THEFT 2D FROM BUILDING","2019","06","25"
"571","C THEFT 2D FROM MOTOR VEHICLE 2700 E 53RD AVE 6/28/2019 P6","C","P6",2019-06-28,"2700 E 53RD AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"572","C THEFT 3D ALL OTHER 1600 E 37TH AVE 6/26/2019 P6","C","P6",2019-06-26,"1600 E 37TH AVE","THEFT 3D ALL OTHER","2019","06","25"
"573","C THEFT 3D FROM MOTOR VEHICLE 2400 E 40TH AVE 6/27/2019 P5","C","P5",2019-06-27,"2400 E 40TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"574","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 4400 S DONALD CT 6/25/2019 P6","C","P6",2019-06-25,"4400 S DONALD CT","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"575","C THEFT OF A FIREARM FROM MOTOR VEHICLE 3200 E 44TH AVE 6/26/2019 P6","C","P6",2019-06-26,"3200 E 44TH AVE","THEFT OF A FIREARM FROM MOTOR VEHICLE","2019","06","25"
"576","C THEFT 2D ALL OTHER 1500 W RIVERSIDE AVE 6/26/2019 P7","C","P7",2019-06-26,"1500 W RIVERSIDE AVE","THEFT 2D ALL OTHER","2019","06","25"
"577","C THEFT 3D ALL OTHER 100 S COEUR D ALENE ST 6/24/2019 P7","C","P7",2019-06-24,"100 S COEUR D","THEFT 3D ALL OTHER","2019","06","25"
"578","C THEFT 3D FROM BUILDING 1800 W PACIFIC AVE 6/26/2019 P7","C","P7",2019-06-26,"1800 W PACIFIC AVE","THEFT 3D FROM BUILDING","2019","06","25"
"579","C THEFT 3D FROM MOTOR VEHICLE 1900 W RIVERSIDE AVE 6/23/2019 P7","C","P7",2019-06-23,"1900 W RIVERSIDE AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"580",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","C ASSAULT 1D S MCCLELLAN ST / W 4TH AVE 6/26/2019 P7","C","P7",2019-06-26,"S MCCLELLAN ST / W 4TH AVE","ASSAULT 1D","2019","06","25"
"582","C BURGLARY 1D FROM RESIDENCE 1400 W 10TH AVE 6/25/2019 P7","C","P7",2019-06-25,"1400 W 10TH AVE","BURGLARY 1D FROM RESIDENCE","2019","06","25"
"583","C RESIDENTIAL BURGLARY 1500 W 7TH AVE 6/24/2019 P5","C","P5",2019-06-24,"1500 W 7TH AVE","RESIDENTIAL BURGLARY","2019","06","25"
"584","C RESIDENTIAL BURGLARY 500 S CEDAR ST 6/25/2019 P7","C","P7",2019-06-25,"500 S CEDAR ST","RESIDENTIAL BURGLARY","2019","06","25"
"585","C RESIDENTIAL BURGLARY 900 S ADAMS ST 6/26/2019 P7","C","P7",2019-06-26,"900 S ADAMS ST","RESIDENTIAL BURGLARY","2019","06","25"
"586","C THEFT 2D FROM MOTOR VEHICLE 500 S BERNARD ST 6/27/2019 P7","C","P7",2019-06-27,"500 S BERNARD ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"587","C THEFT 3D FROM MOTOR VEHICLE 900 W 7TH AVE 6/24/2019 P7","C","P7",2019-06-24,"900 W 7TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"588","C THEFT 3D FROM MOTOR VEHICLE 1200 S DIVISION ST 6/25/2019 P7","C","P7",2019-06-25,"1200 S DIVISION ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"589","C THEFT 3D FROM MOTOR VEHICLE 1900 W 9TH AVE 6/27/2019 P7","C","P7",2019-06-27,"1900 W 9TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"590","C THEFT 3D FROM MOTOR VEHICLE 1300 W 5TH AVE 6/28/2019 P7","C","P7",2019-06-28,"1300 W 5TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"591","A THEFT OF MOTOR VEHICLE 1200 W 5TH AVE 6/26/2019 P7","A","P7",2019-06-26,"1200 W 5TH AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"592",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","C BURGLARY 2D GARAGE 500 W 33RD AVE 6/27/2019 P7","C","P7",2019-06-27,"500 W 33RD AVE","BURGLARY 2D GARAGE","2019","06","25"
"594","C THEFT 2D VEHICLE PARTS AND ACCESSORIES 3200 S BERNARD ST 6/24/2019 P7","C","P7",2019-06-24,"3200 S BERNARD ST","THEFT 2D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"595","C THEFT 2D VEHICLE PARTS AND ACCESSORIES 0 W 40TH AVE 6/25/2019 P7","C","P7",2019-06-25,"0 W 40TH AVE","THEFT 2D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"596",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 2200 S CANYON WOODS LN 6/26/2019 P7","C","P7",2019-06-26,"2200 S CANYON WOODS","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"598",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","C MAIL THEFT 1300 E BLACKWOOD LN 6/28/2019 P7","C","P7",2019-06-28,"1300 E BLACKWOOD LN","MAIL THEFT","2019","06","25"
"600",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","C THEFT 2D ALL OTHER 2600 S MANITO BLVD 6/28/2019 P7","C","P7",2019-06-28,"2600 S MANITO BLVD","THEFT 2D ALL OTHER","2019","06","25"
"602","C THEFT 3D ALL OTHER 0 W 28TH AVE 6/23/2019 P7","C","P7",2019-06-23,"0 W 28TH AVE","THEFT 3D ALL OTHER","2019","06","25"
"603","C THEFT 3D FROM BUILDING 200 W 27TH AVE 6/28/2019 P7","C","P7",2019-06-28,"200 W 27TH AVE","THEFT 3D FROM BUILDING","2019","06","25"
"604",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","C BURGLARY 2D FENCED AREA 1600 S RUSTLE ST 6/27/2019 P7","C","P7",2019-06-27,"1600 S RUSTLE ST","BURGLARY 2D FENCED AREA","2019","06","25"
"606","C THEFT 2D FROM MOTOR VEHICLE 4300 W DESKA DR 6/25/2019 P7","C","P7",2019-06-25,"4300 W DESKA DR","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"607",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","C BURGLARY 2D COMMERCIAL 5600 W SUNSET HWY 6/28/2019 P7","C","P7",2019-06-28,"5600 W SUNSET HWY","BURGLARY 2D COMMERCIAL","2019","06","25"
