series_id        	year	period	       value	footnote_codes
APU010074714     	2014	M11	       2.989	
APU010074714     	2014	M12	       2.749	
APU010074714     	2015	M01	       2.293	
APU010074714     	2015	M02	       2.278	
APU010074714     	2015	M03	       2.451	
APU010074714     	2015	M04	       2.464	
APU010074714     	2015	M05	       2.712	
APU010074714     	2015	M06	       2.781	
APU010074714     	2015	M07	       2.765	
APU010074714     	2015	M08	       2.577	
APU010074714     	2015	M09	       2.347	
APU010074714     	2015	M10	       2.218	
APU010074714     	2015	M11	       2.202	
APU010074714     	2015	M12	       2.129	
APU010074714     	2016	M01	       1.997	
APU010074714     	2016	M02	       1.842	
APU010074714     	2016	M03	       1.897	
APU010074714     	2016	M04	       2.144	
APU010074714     	2016	M05	       2.299	
APU010074714     	2016	M06	       2.350	
APU010074714     	2016	M07	       2.251	
APU010074714     	2016	M08	       2.157	
APU010074714     	2016	M09	       2.197	
APU010074714     	2016	M10	       2.239	
APU010074714     	2016	M11	       2.288	
APU010074714     	2016	M12	       2.340	
APU010074714     	2017	M01	       2.469	
APU010074714     	2017	M02	       2.402	
APU010074714     	2017	M03	       2.358	
APU010074714     	2017	M04	       2.462	
APU010074714     	2017	M05	       2.462	
APU010074714     	2017	M06	       2.399	
APU010074714     	2017	M07	       2.363	
APU010074714     	2017	M08	       2.445	
APU010074714     	2017	M09	       2.755	
APU010074714     	2017	M10	       2.599	
APU010074714     	2017	M11	       2.619	
APU010074714     	2017	M12	       2.573	
APU010074714     	2018	M01	       2.626	
APU010074714     	2018	M02	       2.663	
APU010074714     	2018	M03	       2.608	
APU010074714     	2018	M04	       2.764	
APU010074714     	2018	M05	       2.940	
APU010074714     	2018	M06	       2.940	
APU010074714     	2018	M07	       2.908	
APU010074714     	2018	M08	       2.912	
APU010074714     	2018	M09	       2.915	
APU010074714     	2018	M10	       2.880	
APU010074714     	2018	M11	       2.697	
APU010074714     	2018	M12	       2.513	
APU010074714     	2019	M01	       2.356	
APU010074714     	2019	M02	       2.377	
APU010074714     	2019	M03	       2.546	
APU010074714     	2019	M04	       2.763	
APU010074714     	2019	M05	       2.880	
APU010074714     	2019	M06	       2.729	
APU010074714     	2019	M07	       2.767	
APU010074714     	2019	M08	       2.672	
APU010074714     	2019	M09	       2.595	
APU010074714     	2019	M10	       2.580	
APU010074714     	2019	M11	       2.582	
APU010074714     	2019	M12	       2.572	
APU010074714     	2020	M01	       2.593	
APU010074714     	2020	M02	       2.488	
APU010074714     	2020	M03	       2.316	
APU010074714     	2020	M04	       2.030	
APU010074714     	2020	M05	       1.994	
APU010074714     	2020	M06	       2.117	
APU010074714     	2020	M07	       2.187	
APU010074714     	2020	M08	       2.186	
APU010074714     	2020	M09	       2.214	
APU010074714     	2020	M10	       2.183	
APU010074714     	2020	M11	       2.152	
APU010074714     	2020	M12	       2.241	
APU010074714     	2021	M01	       2.406	
APU010074714     	2021	M02	       2.577	
APU010074714     	2021	M03	       2.812	
APU010074714     	2021	M04	       2.810	
APU010074714     	2021	M05	       2.944	
APU010074714     	2021	M06	       3.089	
APU010074714     	2021	M07	       3.155	
APU010074714     	2021	M08	       3.187	
APU010074714     	2021	M09	       3.223	
APU010074714     	2021	M10	       3.374	
APU010074714     	2021	M11	       3.506	
APU010074714     	2021	M12	       3.476	
APU010074714     	2022	M01	       3.447	
APU010074714     	2022	M02	       3.608	
APU010074714     	2022	M03	       4.267	
APU010074714     	2022	M04	       4.156	
APU010074714     	2022	M05	       4.614	
APU010074714     	2022	M06	       4.959	
APU010074714     	2022	M07	       4.654	
APU010074714     	2022	M08	       4.214	
APU010074714     	2022	M09	       3.740	
APU010074714     	2022	M10	       3.665	
APU010074714     	2022	M11	       3.837	
APU010074714     	2022	M12	       3.502	
APU010074714     	2023	M01	       3.440	
APU010074714     	2023	M02	       3.458	
APU010074714     	2023	M03	       3.390	
APU010074714     	2023	M04	       3.549	
APU010074714     	2023	M05	       3.594	
APU010074714     	2023	M06	       3.606	
APU010074714     	2023	M07	       3.635	
APU010074714     	2023	M08	       3.812	
APU010074714     	2023	M09	       3.815	
APU010074714     	2023	M10	       3.704	
APU010074714     	2023	M11	       3.527	
APU010074714     	2023	M12	       3.362	
APU010074714     	2024	M01	       3.241	
APU010074714     	2024	M02	       3.295	
APU010074714     	2024	M03	       3.381	
APU010074714     	2024	M04	       3.572	
APU010074714     	2024	M05	       3.669	
APU010074714     	2024	M06	       3.570	
APU010074714     	2024	M07	       3.582	
APU010074715     	1995	M01	       1.311	
APU010074715     	1995	M02	       1.299	
APU010074715     	1995	M03	       1.288	
APU010074715     	1995	M04	       1.288	
APU010074715     	1995	M05	       1.339	
APU010074715     	1995	M06	       1.381	
APU010074715     	1995	M07	       1.371	
APU010074715     	1995	M08	       1.349	
APU010074715     	1995	M09	       1.330	
APU010074715     	1995	M10	       1.310	
APU010074715     	1995	M11	       1.282	
APU010074715     	1995	M12	       1.278	
APU010074715     	1996	M01	       1.301	
APU010074715     	1996	M02	       1.290	
APU010074715     	1996	M03	       1.296	
APU010074715     	1996	M04	       1.360	
APU010074715     	1996	M05	       1.430	
APU010074715     	1996	M06	       1.420	
APU010074715     	1996	M07	       1.391	
APU010074715     	1996	M08	       1.365	
APU010074715     	1996	M09	       1.356	
APU010074715     	1996	M10	       1.355	
APU010074715     	1996	M11	       1.389	
APU010074715     	1996	M12	       1.425	
APU010074715     	1997	M01	       1.430	
APU010074715     	1997	M02	       1.419	
APU010074715     	1997	M03	       1.388	
APU010074715     	1997	M04	       1.361	
APU010074715     	1997	M05	       1.346	
APU010074715     	1997	M06	       1.352	
APU010074715     	1997	M07	       1.338	
APU010074715     	1997	M08	       1.379	
APU010074715     	1997	M09	       1.426	
APU010074715     	1997	M10	       1.387	
APU010074715     	1997	M11	       1.354	
APU010074715     	1997	M12	       1.320	
APU010074715     	1998	M01	       1.260	
APU010074715     	1998	M02	       1.213	
APU010074715     	1998	M03	       1.165	
APU010074715     	1998	M04	       1.166	
APU010074715     	1998	M05	       1.184	
APU010074715     	1998	M06	       1.187	
APU010074715     	1998	M07	       1.174	
APU010074715     	1998	M08	       1.159	
APU010074715     	1998	M09	       1.137	
APU010074715     	1998	M10	       1.144	
APU010074715     	1998	M11	       1.143	
APU010074715     	1998	M12	       1.109	
APU010074715     	1999	M01	       1.086	
APU010074715     	1999	M02	       1.065	
APU010074715     	1999	M03	       1.066	
